{'outOfRailTime': 0.2806015345455888, 'outOfRailVelocity': 16.13480890055026, 'apogeeTime': 25.065817552032605, 'apogeeAltitude': 2673.41521003055, 'apogeeX': 484.77515788110844, 'apogeeY': 66.50415976223242, 'impactTime': 183.99545498663701, 'impactX': 751.2603766357377, 'impactY': 52.16696671511411, 'impactVelocity': -9.437972330431213, 'initialStaticMargin': 1.6927187630919942, 'outOfRailStaticMargin': 1.7407379404377754, 'finalStaticMargin': 2.4730595727321036, 'numberOfEvents': 2, 'executionTime': 2.046875, 'maxVelocity': 214.5946254149264, 'drogueTriggerTime': 23.580952380952382, 'drogueInflatedTime': 24.03641659506704, 'drogueInflatedVelocity': 21.43661658536545}
{'outOfRailTime': 0.2793172507618018, 'outOfRailVelocity': 17.119524316234273, 'apogeeTime': 29.913087029553374, 'apogeeAltitude': 4080.267248436883, 'apogeeX': 668.4297568755999, 'apogeeY': 239.01071250804566, 'impactTime': 271.05518684137104, 'impactX': 1364.4900203902794, 'impactY': 117.35241077859419, 'impactVelocity': -7.843571597111313, 'initialStaticMargin': 1.3846187024469756, 'outOfRailStaticMargin': 1.4214419435305767, 'finalStaticMargin': 2.226053556227052, 'numberOfEvents': 2, 'executionTime': 2.859375, 'maxVelocity': 293.48896471226425, 'drogueTriggerTime': 28.23809523809524, 'drogueInflatedTime': 28.260239875497195, 'drogueInflatedVelocity': 26.575597107451394}
{'outOfRailTime': 0.28359649010009463, 'outOfRailVelocity': 18.611433694772582, 'apogeeTime': 30.205733443974083, 'apogeeAltitude': 4110.330098105123, 'apogeeX': 713.530638331989, 'apogeeY': 149.22568582996996, 'impactTime': 254.8405848438258, 'impactX': 1482.666581106554, 'impactY': 36.493691130751365, 'impactVelocity': -8.423276096342173, 'initialStaticMargin': 2.3703886308896513, 'outOfRailStaticMargin': 2.4145232073514578, 'finalStaticMargin': 3.219516281928237, 'numberOfEvents': 2, 'executionTime': 2.296875, 'maxVelocity': 283.11574212716715, 'drogueTriggerTime': 28.942857142857147, 'drogueInflatedTime': 29.88866434565164, 'drogueInflatedVelocity': 24.24882434585483}
{'outOfRailTime': 0.31108638684330164, 'outOfRailVelocity': 16.141827083633693, 'apogeeTime': 28.097456775936728, 'apogeeAltitude': 3355.369044865296, 'apogeeX': 577.7309220658066, 'apogeeY': 180.73018192928987, 'impactTime': 222.68299606071733, 'impactX': 1156.932755566326, 'impactY': 319.464822010418, 'impactVelocity': -8.902885543693909, 'initialStaticMargin': 2.3086361736653114, 'outOfRailStaticMargin': 2.3600347033655806, 'finalStaticMargin': 3.246096856036129, 'numberOfEvents': 2, 'executionTime': 2.1875, 'maxVelocity': 236.92713506074517, 'drogueTriggerTime': 26.8, 'drogueInflatedTime': 28.26042622066876, 'drogueInflatedVelocity': 22.539904904578574}
{'outOfRailTime': 0.3299711172065345, 'outOfRailVelocity': 15.169838350731359, 'apogeeTime': 25.848140547649333, 'apogeeAltitude': 2718.90010180135, 'apogeeX': 488.71549452726384, 'apogeeY': 110.86321731396444, 'impactTime': 198.9586932226094, 'impactX': 644.0151407397959, 'impactY': 169.40952307446375, 'impactVelocity': -8.36888163073877, 'initialStaticMargin': 2.7238593827719964, 'outOfRailStaticMargin': 2.7638159480948645, 'finalStaticMargin': 3.4175901527807735, 'numberOfEvents': 2, 'executionTime': 1.90625, 'maxVelocity': 212.58581382551708, 'drogueTriggerTime': 24.133333333333336, 'drogueInflatedTime': 24.615360245511646, 'drogueInflatedVelocity': 22.093427294329512}
{'outOfRailTime': 0.30314154206115085, 'outOfRailVelocity': 16.93682230818511, 'apogeeTime': 27.335018110078263, 'apogeeAltitude': 3275.4958279196017, 'apogeeX': 772.3102797392838, 'apogeeY': 415.27996810913635, 'impactTime': 219.91610596444525, 'impactX': 1143.4804700143704, 'impactY': 225.83066606159483, 'impactVelocity': -9.557205224740468, 'initialStaticMargin': 1.6855855139809475, 'outOfRailStaticMargin': 1.7300381671060836, 'finalStaticMargin': 2.5171545739313514, 'numberOfEvents': 2, 'executionTime': 2.265625, 'maxVelocity': 249.01413901106423, 'drogueTriggerTime': 25.83809523809524, 'drogueInflatedTime': 26.668983804114973, 'drogueInflatedVelocity': 32.02578260367789}
{'outOfRailTime': 0.2818305819196107, 'outOfRailVelocity': 17.056961050560037, 'apogeeTime': 29.532134719525185, 'apogeeAltitude': 3888.589861558402, 'apogeeX': 999.1675731019001, 'apogeeY': 498.359922833609, 'impactTime': 260.445992019693, 'impactX': 1625.62179515475, 'impactY': 344.60639014157965, 'impactVelocity': -7.861788928580546, 'initialStaticMargin': 1.6383667373038997, 'outOfRailStaticMargin': 1.6732615573782634, 'finalStaticMargin': 2.3752353946078855, 'numberOfEvents': 2, 'executionTime': 2.59375, 'maxVelocity': 280.49107434501724, 'drogueTriggerTime': 28.08571428571429, 'drogueInflatedTime': 28.757997358774695, 'drogueInflatedVelocity': 37.60808053612339}
{'outOfRailTime': 0.36506202853956593, 'outOfRailVelocity': 13.823876246904716, 'apogeeTime': 24.430706977839165, 'apogeeAltitude': 2322.1772903461615, 'apogeeX': 640.3893305238885, 'apogeeY': 198.57772700925042, 'impactTime': 147.8382075976497, 'impactX': 815.9752679694174, 'impactY': 170.79682077400025, 'impactVelocity': -10.839332038635561, 'initialStaticMargin': 2.34203198326075, 'outOfRailStaticMargin': 2.3917513573577134, 'finalStaticMargin': 3.179154431704961, 'numberOfEvents': 2, 'executionTime': 1.515625, 'maxVelocity': 187.76111939153847, 'drogueTriggerTime': 23.05714285714286, 'drogueInflatedTime': 25.075922164675454, 'drogueInflatedVelocity': 30.4271057680308}
{'outOfRailTime': 0.4241375771102123, 'outOfRailVelocity': 12.239733382205866, 'apogeeTime': 19.85794755748841, 'apogeeAltitude': 1408.1064980040983, 'apogeeX': 371.62172437237587, 'apogeeY': 116.71459387658423, 'impactTime': 129.8050311630417, 'impactX': 485.0344095855373, 'impactY': 125.64443554999356, 'impactVelocity': -8.852948822043267, 'initialStaticMargin': 2.338926346216577, 'outOfRailStaticMargin': 2.382068050624111, 'finalStaticMargin': 2.934326974340409, 'numberOfEvents': 2, 'executionTime': 1.09375, 'maxVelocity': 137.46333310023755, 'drogueTriggerTime': 18.895238095238096, 'drogueInflatedTime': 19.95174290027008, 'drogueInflatedVelocity': 22.555839138125236}
{'outOfRailTime': 0.2909114099494571, 'outOfRailVelocity': 19.114116806997185, 'apogeeTime': 28.96347047011803, 'apogeeAltitude': 3734.822690045695, 'apogeeX': 449.49584799605344, 'apogeeY': 123.43309810171351, 'impactTime': 234.81231466127443, 'impactX': 1117.110814494743, 'impactY': 275.4344213703249, 'impactVelocity': -8.227240550581943, 'initialStaticMargin': 1.7469999638044507, 'outOfRailStaticMargin': 1.784096137750783, 'finalStaticMargin': 2.3944638866213275, 'numberOfEvents': 2, 'executionTime': 2.03125, 'maxVelocity': 267.52849120307445, 'drogueTriggerTime': 27.46666666666667, 'drogueInflatedTime': 28.415278868855133, 'drogueInflatedVelocity': 16.996957814168756}
{'outOfRailTime': 0.28942802095667886, 'outOfRailVelocity': 14.87401150173335, 'apogeeTime': 29.02343099392731, 'apogeeAltitude': 3591.8571399956254, 'apogeeX': 729.2687246779732, 'apogeeY': 322.69477649337574, 'impactTime': 237.7573455018815, 'impactX': 1302.7408852769456, 'impactY': 181.50527497608806, 'impactVelocity': -8.608213586894003, 'initialStaticMargin': 2.6875013172811, 'outOfRailStaticMargin': 2.7160825003132496, 'finalStaticMargin': 3.2832090075969416, 'numberOfEvents': 2, 'executionTime': 2.109375, 'maxVelocity': 251.09861149564466, 'drogueTriggerTime': 27.571428571428573, 'drogueInflatedTime': 29.008849952260704, 'drogueInflatedVelocity': 28.22047302359193}
{'outOfRailTime': 0.3506251663071991, 'outOfRailVelocity': 14.85828145533287, 'apogeeTime': 26.329224539056696, 'apogeeAltitude': 2790.3731748631544, 'apogeeX': 550.3975064050782, 'apogeeY': 59.69144584093411, 'impactTime': 205.60705487404948, 'impactX': 1131.8076747803727, 'impactY': 177.90481610776575, 'impactVelocity': -8.415512647814962, 'initialStaticMargin': 1.5026001489632697, 'outOfRailStaticMargin': 1.55468037273869, 'finalStaticMargin': 2.4621747858887844, 'numberOfEvents': 2, 'executionTime': 1.640625, 'maxVelocity': 214.4362048270161, 'drogueTriggerTime': 24.695238095238096, 'drogueInflatedTime': 24.888655963184636, 'drogueInflatedVelocity': 24.760180565923207}
{'outOfRailTime': 0.314756834636987, 'outOfRailVelocity': 15.848479007975874, 'apogeeTime': 28.05906529515068, 'apogeeAltitude': 3335.120480462201, 'apogeeX': 840.5104432510932, 'apogeeY': 258.0356664350708, 'impactTime': 223.27791175329193, 'impactX': 1638.930390778541, 'impactY': 404.5176141895393, 'impactVelocity': -8.785563905295508, 'initialStaticMargin': 2.3223171710824917, 'outOfRailStaticMargin': 2.360470386313541, 'finalStaticMargin': 3.0543593001438714, 'numberOfEvents': 2, 'executionTime': 2.125, 'maxVelocity': 242.0377266402946, 'drogueTriggerTime': 26.571428571428573, 'drogueInflatedTime': 27.521897640956684, 'drogueInflatedVelocity': 32.49085255577572}
{'outOfRailTime': 0.3170687236131409, 'outOfRailVelocity': 16.629785891231176, 'apogeeTime': 26.809245031401225, 'apogeeAltitude': 3066.7214140141996, 'apogeeX': 676.1669606565246, 'apogeeY': 264.22155022824626, 'impactTime': 218.8172145394628, 'impactX': 968.3325864643058, 'impactY': 71.06730715571736, 'impactVelocity': -8.387990875312221, 'initialStaticMargin': 1.8874181867359106, 'outOfRailStaticMargin': 1.9290493744340083, 'finalStaticMargin': 2.637291375877082, 'numberOfEvents': 2, 'executionTime': 1.984375, 'maxVelocity': 236.05197927689701, 'drogueTriggerTime': 25.028571428571432, 'drogueInflatedTime': 26.12200593213994, 'drogueInflatedVelocity': 27.778292911109148}
{'outOfRailTime': 0.4105577065626475, 'outOfRailVelocity': 13.257918851286384, 'apogeeTime': 22.955217711455127, 'apogeeAltitude': 1919.177590621075, 'apogeeX': 419.05831682704314, 'apogeeY': -24.447519926000158, 'impactTime': 135.71909807373885, 'impactX': 556.5771093429747, 'impactY': 5.039496361486302, 'impactVelocity': -10.80060166609201, 'initialStaticMargin': 2.4322043022185804, 'outOfRailStaticMargin': 2.4684685929046113, 'finalStaticMargin': 2.9747839155748164, 'numberOfEvents': 2, 'executionTime': 1.15625, 'maxVelocity': 163.38163361855263, 'drogueTriggerTime': 21.676190476190477, 'drogueInflatedTime': 21.923987418252153, 'drogueInflatedVelocity': 22.243533118927616}
{'outOfRailTime': 0.27633492390346515, 'outOfRailVelocity': 17.517614487666357, 'apogeeTime': 27.38545911720688, 'apogeeAltitude': 3306.674953145952, 'apogeeX': 547.594740921053, 'apogeeY': 203.3083594697183, 'impactTime': 203.96485720165995, 'impactX': 950.5674540485219, 'impactY': 89.58243697765438, 'impactVelocity': -8.912811833250728, 'initialStaticMargin': 1.6437517482421864, 'outOfRailStaticMargin': 1.679653702985162, 'finalStaticMargin': 2.260567418070065, 'numberOfEvents': 2, 'executionTime': 1.953125, 'maxVelocity': 244.63342925035573, 'drogueTriggerTime': 25.8952380952381, 'drogueInflatedTime': 26.947539666287476, 'drogueInflatedVelocity': 21.741563846181858}
{'outOfRailTime': 0.3085144862013678, 'outOfRailVelocity': 16.01447442648712, 'apogeeTime': 27.461981162788156, 'apogeeAltitude': 3169.528173228633, 'apogeeX': 612.4851764582154, 'apogeeY': 219.4893091398982, 'impactTime': 209.83529662365228, 'impactX': 1061.766030952001, 'impactY': 344.2906468251452, 'impactVelocity': -9.667193189643287, 'initialStaticMargin': 2.4502406987271668, 'outOfRailStaticMargin': 2.4884882235635635, 'finalStaticMargin': 3.127967340183119, 'numberOfEvents': 2, 'executionTime': 1.9375, 'maxVelocity': 231.28511904188085, 'drogueTriggerTime': 26.07619047619048, 'drogueInflatedTime': 27.12231201284619, 'drogueInflatedVelocity': 24.779840132040956}
{'outOfRailTime': 0.258202777118703, 'outOfRailVelocity': 19.704343893799805, 'apogeeTime': 29.333621474179914, 'apogeeAltitude': 4041.6277730408137, 'apogeeX': 558.5741767492302, 'apogeeY': 76.42492067885769, 'impactTime': 267.93892619984786, 'impactX': 1379.799552540619, 'impactY': 45.3651929346451, 'impactVelocity': -7.834116699815024, 'initialStaticMargin': 2.5407134417496744, 'outOfRailStaticMargin': 2.5976252442029257, 'finalStaticMargin': 3.5790733316702315, 'numberOfEvents': 2, 'executionTime': 2.515625, 'maxVelocity': 284.8748243618654, 'drogueTriggerTime': 28.04761904761905, 'drogueInflatedTime': 29.438711003480908, 'drogueInflatedVelocity': 19.215435164415304}
{'outOfRailTime': 0.2636582106640074, 'outOfRailVelocity': 18.97617549825102, 'apogeeTime': 30.32123048597856, 'apogeeAltitude': 4304.3866948760915, 'apogeeX': 795.2677356525426, 'apogeeY': 409.2804994716757, 'impactTime': 277.8797249759294, 'impactX': 1802.9437642326911, 'impactY': 297.2892007507775, 'impactVelocity': -8.627824622137805, 'initialStaticMargin': 1.9351644335760707, 'outOfRailStaticMargin': 1.977200612126945, 'finalStaticMargin': 2.777658509866237, 'numberOfEvents': 2, 'executionTime': 2.65625, 'maxVelocity': 298.11105512334905, 'drogueTriggerTime': 29.123809523809527, 'drogueInflatedTime': 30.06000032775005, 'drogueInflatedVelocity': 28.825706971600017}
{'outOfRailTime': 0.28790083425571655, 'outOfRailVelocity': 17.869107057347716, 'apogeeTime': 25.527918713180465, 'apogeeAltitude': 2820.854262343054, 'apogeeX': 584.1946415607175, 'apogeeY': 171.85848387538425, 'impactTime': 183.7559934555758, 'impactX': 762.6807901282294, 'impactY': 51.5325409765103, 'impactVelocity': -9.972150488925589, 'initialStaticMargin': 2.1734144364174135, 'outOfRailStaticMargin': 2.22282701589992, 'finalStaticMargin': 2.9104696362578375, 'numberOfEvents': 2, 'executionTime': 1.8125, 'maxVelocity': 221.22156936843137, 'drogueTriggerTime': 24.26666666666667, 'drogueInflatedTime': 25.00284823763729, 'drogueInflatedVelocity': 24.594163978119354}
{'outOfRailTime': 0.24296085657515282, 'outOfRailVelocity': 21.60590197304648, 'apogeeTime': 31.22716569039379, 'apogeeAltitude': 4587.764469472713, 'apogeeX': 621.9644140086157, 'apogeeY': 216.37580574215036, 'impactTime': 259.8464058619424, 'impactX': 1558.511412622529, 'impactY': 218.84329956881038, 'impactVelocity': -8.862893309077156, 'initialStaticMargin': 1.5281385640366816, 'outOfRailStaticMargin': 1.5710122656863004, 'finalStaticMargin': 2.291028885540859, 'numberOfEvents': 2, 'executionTime': 2.015625, 'maxVelocity': 311.17215958973827, 'drogueTriggerTime': 29.542857142857144, 'drogueInflatedTime': 29.968693691680496, 'drogueInflatedVelocity': 23.155025388565598}
{'outOfRailTime': 0.2723566733568219, 'outOfRailVelocity': 18.388648405761057, 'apogeeTime': 28.16928008931183, 'apogeeAltitude': 3569.5243172269356, 'apogeeX': 634.5094267839662, 'apogeeY': 150.10913572182022, 'impactTime': 223.61319392935357, 'impactX': 1537.1434509407345, 'impactY': 302.87424044934164, 'impactVelocity': -8.554462406857631, 'initialStaticMargin': 2.361342548988471, 'outOfRailStaticMargin': 2.4014732407042034, 'finalStaticMargin': 3.050758890688526, 'numberOfEvents': 2, 'executionTime': 1.625, 'maxVelocity': 258.00277104549434, 'drogueTriggerTime': 26.752380952380953, 'drogueInflatedTime': 28.43679515930464, 'drogueInflatedVelocity': 23.664076907227923}
{'outOfRailTime': 0.26909387061276485, 'outOfRailVelocity': 18.367081218035427, 'apogeeTime': 28.864714932155945, 'apogeeAltitude': 3843.800389230896, 'apogeeX': 765.831002617269, 'apogeeY': 330.07291546172365, 'impactTime': 248.84379905252553, 'impactX': 1318.1230749150275, 'impactY': 217.20982913615785, 'impactVelocity': -8.14157253597281, 'initialStaticMargin': 1.8648551113688299, 'outOfRailStaticMargin': 1.9167345818859036, 'finalStaticMargin': 2.8374314999463954, 'numberOfEvents': 2, 'executionTime': 1.84375, 'maxVelocity': 272.8779263787349, 'drogueTriggerTime': 27.41904761904762, 'drogueInflatedTime': 29.079109793609568, 'drogueInflatedVelocity': 28.3648189187466}
{'outOfRailTime': 0.33013486966142824, 'outOfRailVelocity': 15.106467273943565, 'apogeeTime': 27.131708402503488, 'apogeeAltitude': 3039.9967755502857, 'apogeeX': 738.5921870867589, 'apogeeY': 429.9165976426924, 'impactTime': 186.02324772151948, 'impactX': 1100.2405368728714, 'impactY': 370.84410508386475, 'impactVelocity': -9.247805220829648, 'initialStaticMargin': 2.0429759816606388, 'outOfRailStaticMargin': 2.089518076600422, 'finalStaticMargin': 2.8914446820748436, 'numberOfEvents': 2, 'executionTime': 1.75, 'maxVelocity': 223.17917566828757, 'drogueTriggerTime': 25.62857142857143, 'drogueInflatedTime': 27.306741316029427, 'drogueInflatedVelocity': 32.82999368142713}
{'outOfRailTime': 0.28424891147900927, 'outOfRailVelocity': 16.972862960637762, 'apogeeTime': 27.272904877809236, 'apogeeAltitude': 3281.6574175153028, 'apogeeX': 582.4439012125823, 'apogeeY': 326.1820815446274, 'impactTime': 220.12077299974777, 'impactX': 854.0770103615572, 'impactY': 345.87291949616923, 'impactVelocity': -8.793853390639041, 'initialStaticMargin': 2.2613489132852864, 'outOfRailStaticMargin': 2.304070365235551, 'finalStaticMargin': 3.038692195064369, 'numberOfEvents': 2, 'executionTime': 2.09375, 'maxVelocity': 246.41586701627784, 'drogueTriggerTime': 26.000000000000004, 'drogueInflatedTime': 27.559281516415055, 'drogueInflatedVelocity': 24.726586685154356}
{'outOfRailTime': 0.3156148903590961, 'outOfRailVelocity': 17.726119088937722, 'apogeeTime': 26.252340241749106, 'apogeeAltitude': 2948.9654551783233, 'apogeeX': 494.7619773598571, 'apogeeY': 113.08411010562371, 'impactTime': 187.32430754058691, 'impactX': 809.2076522448697, 'impactY': 100.5158146089843, 'impactVelocity': -9.66682532487747, 'initialStaticMargin': 2.6539975771031084, 'outOfRailStaticMargin': 2.7081648769506153, 'finalStaticMargin': 3.5183191765674793, 'numberOfEvents': 2, 'executionTime': 1.78125, 'maxVelocity': 226.8440258999652, 'drogueTriggerTime': 24.714285714285715, 'drogueInflatedTime': 25.652640747984492, 'drogueInflatedVelocity': 20.3121414387907}
{'outOfRailTime': 0.3237292647645549, 'outOfRailVelocity': 17.14592194398166, 'apogeeTime': 26.252861543274246, 'apogeeAltitude': 2925.6633672855787, 'apogeeX': 815.4094864486299, 'apogeeY': 383.4836711691946, 'impactTime': 189.53032994410086, 'impactX': 1043.9675867794729, 'impactY': 272.42213200819367, 'impactVelocity': -9.779172149708616, 'initialStaticMargin': 1.5584724891355834, 'outOfRailStaticMargin': 1.6000082275281144, 'finalStaticMargin': 2.2275312442432256, 'numberOfEvents': 2, 'executionTime': 1.765625, 'maxVelocity': 224.65185544548032, 'drogueTriggerTime': 24.971428571428575, 'drogueInflatedTime': 26.085736998534365, 'drogueInflatedVelocity': 35.114915623017474}
{'outOfRailTime': 0.2824519855116213, 'outOfRailVelocity': 16.67260813320805, 'apogeeTime': 27.851480663274454, 'apogeeAltitude': 3366.2186913803907, 'apogeeX': 639.5277683144387, 'apogeeY': 148.64137151847805, 'impactTime': 221.47766437874586, 'impactX': 1031.0166295171318, 'impactY': 224.58296390779142, 'impactVelocity': -9.06076493625502, 'initialStaticMargin': 2.3582192544940677, 'outOfRailStaticMargin': 2.4044685786128523, 'finalStaticMargin': 3.1932105272377314, 'numberOfEvents': 2, 'executionTime': 2.109375, 'maxVelocity': 244.6723226139801, 'drogueTriggerTime': 26.390476190476193, 'drogueInflatedTime': 27.494083820319116, 'drogueInflatedVelocity': 24.21781715251508}
{'outOfRailTime': 0.3068510070318189, 'outOfRailVelocity': 16.036501970285798, 'apogeeTime': 25.815702681277642, 'apogeeAltitude': 2804.9657285877074, 'apogeeX': 578.9765811864385, 'apogeeY': 257.2072543922797, 'impactTime': 185.73458052020737, 'impactX': 856.626653447025, 'impactY': 150.52504566065954, 'impactVelocity': -9.138719601705798, 'initialStaticMargin': 1.9797081731003272, 'outOfRailStaticMargin': 2.0210585823125387, 'finalStaticMargin': 2.6659171320568253, 'numberOfEvents': 2, 'executionTime': 1.5625, 'maxVelocity': 218.15922582785848, 'drogueTriggerTime': 24.552380952380954, 'drogueInflatedTime': 25.66945936353359, 'drogueInflatedVelocity': 25.391786658425218}
{'outOfRailTime': 0.3600309733473264, 'outOfRailVelocity': 15.072203945017774, 'apogeeTime': 27.587794224812615, 'apogeeAltitude': 3042.166321145437, 'apogeeX': 649.9787200584948, 'apogeeY': 184.91521776259728, 'impactTime': 203.58847869294607, 'impactX': 1047.5561041207125, 'impactY': 112.86158898089786, 'impactVelocity': -8.618093851223206, 'initialStaticMargin': 2.47705697657897, 'outOfRailStaticMargin': 2.5272893431767702, 'finalStaticMargin': 3.3902620957519125, 'numberOfEvents': 2, 'executionTime': 1.765625, 'maxVelocity': 219.99023984069532, 'drogueTriggerTime': 26.08571428571429, 'drogueInflatedTime': 27.113424956222673, 'drogueInflatedVelocity': 26.301595446785726}
{'outOfRailTime': 0.30140164733382047, 'outOfRailVelocity': 16.218843018015598, 'apogeeTime': 25.98615972949329, 'apogeeAltitude': 2859.2496440358846, 'apogeeX': 557.834039913373, 'apogeeY': 228.92439211031598, 'impactTime': 187.16299947467868, 'impactX': 763.5004784559599, 'impactY': 308.759710493623, 'impactVelocity': -9.331728317248643, 'initialStaticMargin': 1.395666456705153, 'outOfRailStaticMargin': 1.4450138868762927, 'finalStaticMargin': 2.2172453862772272, 'numberOfEvents': 2, 'executionTime': 1.65625, 'maxVelocity': 219.8140760059171, 'drogueTriggerTime': 24.61904761904762, 'drogueInflatedTime': 25.71921175651842, 'drogueInflatedVelocity': 23.976054857453903}
{'outOfRailTime': 0.2602618986676193, 'outOfRailVelocity': 19.614661959016935, 'apogeeTime': 28.611167818312193, 'apogeeAltitude': 3828.697614277232, 'apogeeX': 670.1272665248197, 'apogeeY': 154.29148230026988, 'impactTime': 242.32756820055027, 'impactX': 1330.8554426903816, 'impactY': 131.9220721091979, 'impactVelocity': -8.461566071291786, 'initialStaticMargin': 2.214408755551384, 'outOfRailStaticMargin': 2.257366844287172, 'finalStaticMargin': 2.964449493792835, 'numberOfEvents': 2, 'executionTime': 2.171875, 'maxVelocity': 276.3655686774596, 'drogueTriggerTime': 27.27619047619048, 'drogueInflatedTime': 28.63043485882499, 'drogueInflatedVelocity': 23.525524104502704}
{'outOfRailTime': 0.2788009697666326, 'outOfRailVelocity': 16.398990996457094, 'apogeeTime': 26.96594509977415, 'apogeeAltitude': 3201.568839002157, 'apogeeX': 515.1543983911013, 'apogeeY': 263.7646117450611, 'impactTime': 199.7738311722602, 'impactX': 758.7163557861807, 'impactY': 275.29090076945744, 'impactVelocity': -10.073823235843674, 'initialStaticMargin': 1.5359782885651565, 'outOfRailStaticMargin': 1.5825344013271345, 'finalStaticMargin': 2.3791996557937947, 'numberOfEvents': 2, 'executionTime': 2.265625, 'maxVelocity': 239.27184164742496, 'drogueTriggerTime': 25.685714285714287, 'drogueInflatedTime': 27.194501770991508, 'drogueInflatedVelocity': 21.708249447368807}
{'outOfRailTime': 0.34985470793906104, 'outOfRailVelocity': 15.284071168235492, 'apogeeTime': 25.65600660889703, 'apogeeAltitude': 2684.5577738350166, 'apogeeX': 636.1718105004287, 'apogeeY': 266.0083135197785, 'impactTime': 195.91570489224043, 'impactX': 906.9057016091531, 'impactY': 151.82144676323793, 'impactVelocity': -8.485328817076214, 'initialStaticMargin': 2.3270620258293033, 'outOfRailStaticMargin': 2.373859917439623, 'finalStaticMargin': 3.127264749820004, 'numberOfEvents': 2, 'executionTime': 1.53125, 'maxVelocity': 209.2259489444191, 'drogueTriggerTime': 24.400000000000002, 'drogueInflatedTime': 25.958722205910803, 'drogueInflatedVelocity': 28.35689972096712}
{'outOfRailTime': 0.3002042682940745, 'outOfRailVelocity': 15.347718568107842, 'apogeeTime': 27.68510649967069, 'apogeeAltitude': 3264.7493682010363, 'apogeeX': 538.2496909014147, 'apogeeY': 190.8978603022073, 'impactTime': 222.92609324726783, 'impactX': 1072.9027852924037, 'impactY': 316.3656048761331, 'impactVelocity': -9.636978322154558, 'initialStaticMargin': 2.3048855807009567, 'outOfRailStaticMargin': 2.345559926624105, 'finalStaticMargin': 3.076928455943516, 'numberOfEvents': 2, 'executionTime': 2.265625, 'maxVelocity': 235.588163119614, 'drogueTriggerTime': 26.42857142857143, 'drogueInflatedTime': 28.13228875476391, 'drogueInflatedVelocity': 21.759693177598688}
{'outOfRailTime': 0.24547299940729772, 'outOfRailVelocity': 20.3019591011786, 'apogeeTime': 31.55067042996793, 'apogeeAltitude': 4717.526923729382, 'apogeeX': 962.795816152801, 'apogeeY': 409.9118886063096, 'impactTime': 292.5837178825392, 'impactX': 2384.4556009902617, 'impactY': 684.4290496172788, 'impactVelocity': -8.150155905718718, 'initialStaticMargin': 2.2917435893098683, 'outOfRailStaticMargin': 2.341719812887505, 'finalStaticMargin': 3.321951640514474, 'numberOfEvents': 2, 'executionTime': 2.375, 'maxVelocity': 324.14308848758054, 'drogueTriggerTime': 28.952380952380956, 'drogueInflatedTime': 29.42377769158694, 'drogueInflatedVelocity': 36.740724320593145}
{'outOfRailTime': 0.3042893495882912, 'outOfRailVelocity': 15.94669708631358, 'apogeeTime': 30.673062070773074, 'apogeeAltitude': 4025.490735647557, 'apogeeX': 906.2789126089442, 'apogeeY': 391.477462664244, 'impactTime': 246.42875266362583, 'impactX': 1610.7367409107999, 'impactY': 533.1090775068777, 'impactVelocity': -8.655446948618593, 'initialStaticMargin': 2.628392346839067, 'outOfRailStaticMargin': 2.660789476007629, 'finalStaticMargin': 3.3345025293093977, 'numberOfEvents': 2, 'executionTime': 2.3125, 'maxVelocity': 272.5814033717298, 'drogueTriggerTime': 29.028571428571432, 'drogueInflatedTime': 29.75013221441032, 'drogueInflatedVelocity': 33.697624915592186}
{'outOfRailTime': 0.3811864936923243, 'outOfRailVelocity': 14.32531097815182, 'apogeeTime': 23.065738693477726, 'apogeeAltitude': 2050.561451492275, 'apogeeX': 504.9195601105059, 'apogeeY': 220.9397809876218, 'impactTime': 157.0888224546417, 'impactX': 540.178503340136, 'impactY': 225.31944256215138, 'impactVelocity': -8.880711215667498, 'initialStaticMargin': 0.7434541166995745, 'outOfRailStaticMargin': 0.8085300037571564, 'finalStaticMargin': 1.744470313881299, 'numberOfEvents': 2, 'executionTime': 1.296875, 'maxVelocity': 175.44810381436758, 'drogueTriggerTime': 21.61904761904762, 'drogueInflatedTime': 22.38976296459724, 'drogueInflatedVelocity': 26.259962271408348}
{'outOfRailTime': 0.30074910157118373, 'outOfRailVelocity': 18.46828390476043, 'apogeeTime': 26.73954350211834, 'apogeeAltitude': 3114.1798650637247, 'apogeeX': 775.5101027679281, 'apogeeY': 313.8679545454391, 'impactTime': 209.42381985454338, 'impactX': 1079.8659921138717, 'impactY': 128.71202610915051, 'impactVelocity': -9.106387419390384, 'initialStaticMargin': 2.2793405649364367, 'outOfRailStaticMargin': 2.319482328647563, 'finalStaticMargin': 2.9144941266817934, 'numberOfEvents': 2, 'executionTime': 2.0, 'maxVelocity': 238.9227462068897, 'drogueTriggerTime': 25.514285714285716, 'drogueInflatedTime': 25.970033483146434, 'drogueInflatedVelocity': 32.19265432457208}
